Date,Company,Account,AU,Currency,PrimaryAccount,SecondaryAccount,GL Balance,IHUB Balance
2023-10-17 00:00:00,Epsilon Tech,1021,81.58,USD,2011,3008,121348.51,120339.01
2023-11-21 00:00:00,Beta Ltd,1030,796.54,NZD,2000,3017,68393.68,67904.03
2023-02-03 00:00:00,Omega Services,1042,606.03,CNY,2002,3013,1038927.52,1037658.71
2023-12-17 00:00:00,Lambda Systems,1008,125.04,EUR,2018,3016,336766.23,339225.19999999995
2023-01-23 00:00:00,Kappa Ventures,1049,607.46,CHF,2018,3006,1524625.85,1518387.74
2023-09-16 00:00:00,Epsilon Tech,1008,74.81,JPY,2014,3013,29497.63,29208.82
2023-07-20 00:00:00,Beta Ltd,1011,109.53,CNY,2008,3012,64303.42,64830.46
2023-11-19 00:00:00,Delta Solutions,1011,58.44,AUD,2010,3008,500712.3,503323.6
2023-11-06 00:00:00,Kappa Ventures,1025,252.93,EUR,2012,3006,16051.41,16099.77
2023-07-16 00:00:00,Delta Solutions,1017,15.49,CHF,2011,3013,13000.48,12891.439999999999
2023-12-25 00:00:00,Beta Ltd,1048,302.98,SEK,2007,3017,185402.06,184183.97
2023-07-13 00:00:00,Theta Holdings,1047,104.68,GBP,2000,3018,482287.83,477755.53
2023-07-25 00:00:00,Gamma Inc,1049,305.92,CNY,2012,3017,259537.66,257343.44
2023-10-01 00:00:00,Epsilon Tech,1003,367.08,AUD,2003,3003,1119668.05,1124738.62
2023-12-16 00:00:00,Lambda Systems,1027,380.77,CAD,2000,3015,18303.3,18321.399999999998
2023-09-10 00:00:00,Theta Holdings,1004,1409.34,USD,2017,3006,436913.95,437676.81
2023-05-30 00:00:00,Delta Solutions,1016,128.24,NZD,2010,3013,27954.48,28039.079999999998
2023-04-24 00:00:00,Gamma Inc,1019,805.56,NZD,2018,3013,15974.96,16062.91
2023-09-08 00:00:00,Epsilon Tech,1003,75.47,NZD,2018,3006,325511.71,327220.33
2023-04-06 00:00:00,Delta Solutions,1030,96.2,CHF,2014,3014,166401.94,167816.93
2023-08-15 00:00:00,Lambda Systems,1013,919.94,GBP,2019,3000,543965.49,540241.2
2023-10-13 00:00:00,Sigma Group,1045,9.67,GBP,2003,3019,21785.05,21673.13
2023-03-23 00:00:00,Beta Ltd,1018,87.43,EUR,2019,3016,94028.07,93807.61
2023-03-13 00:00:00,Gamma Inc,1045,134.62,CAD,2000,3013,373782.29,376209.41
2023-10-05 00:00:00,Beta Ltd,1014,164.77,EUR,2000,3017,119390.03,119146.94
2023-05-03 00:00:00,Beta Ltd,1045,516.75,GBP,2012,3018,57582.67,57689.479999999996
2023-05-03 00:00:00,Gamma Inc,1024,249.2,CAD,2006,3016,17966.51,17892.48
2023-07-08 00:00:00,Kappa Ventures,1037,457.41,NZD,2018,3013,273609.76,274866.13
2023-05-25 00:00:00,Alpha Corp,1001,186.82,AUD,2001,3013,9629.19,9673.730000000001
2023-11-21 00:00:00,Gamma Inc,1049,209.4,JPY,2007,3019,82810.34,82178.4
2023-05-07 00:00:00,Lambda Systems,1003,108.07,GBP,2004,3016,489865.9,489124.01
2023-04-25 00:00:00,Epsilon Tech,1033,75.91,SEK,2014,3016,1742652.34,1738772.72
2023-10-14 00:00:00,Alpha Corp,1001,315.26,CAD,2014,3015,119156.9,118215.93999999999
2023-01-07 00:00:00,Omega Services,1029,238.55,JPY,2015,3005,164523.15,165122.44
2023-02-13 00:00:00,Gamma Inc,1006,43.4,CNY,2008,3017,810284.57,816375.6799999999
2023-02-05 00:00:00,Epsilon Tech,1026,31.43,GBP,2014,3006,304977.31,306282.09
2023-10-15 00:00:00,Delta Solutions,1027,53.16,USD,2015,3007,836715.79,835398.53
2023-04-16 00:00:00,Beta Ltd,1035,17.06,GBP,2010,3000,42748.18,42486.3
2023-07-18 00:00:00,Delta Solutions,1003,340.72,SEK,2004,3001,319884.1,321288.31
2023-10-05 00:00:00,Theta Holdings,1039,342.06,SEK,2004,3012,141152.43,140198.6
2023-04-04 00:00:00,Alpha Corp,1007,458.18,JPY,2007,3012,5620552.22,5597490.01
2023-12-22 00:00:00,Delta Solutions,1027,137.13,SEK,2018,3019,13728.95,13655.560000000001
2023-09-30 00:00:00,Omega Services,1002,442.67,USD,2014,3016,180700.32,181795.27000000002
2023-10-17 00:00:00,Delta Solutions,1039,65.92,SEK,2018,3018,165797.5,165777.36
2023-03-24 00:00:00,Beta Ltd,1030,116.48,AUD,2005,3015,18629.6,18790.43
2023-07-06 00:00:00,Beta Ltd,1026,47.11,JPY,2008,3006,1043119.82,1036129.25
2023-03-04 00:00:00,Delta Solutions,1004,120.15,CNY,2011,3002,145465.46,146307.85
2023-04-02 00:00:00,Gamma Inc,1022,61.17,EUR,2004,3010,206913.72,206661.76
2023-11-18 00:00:00,Epsilon Tech,1032,115.51,EUR,2014,3013,78592.3,79118.78
2023-10-01 00:00:00,Theta Holdings,1040,208.58,EUR,2006,3005,146225.64,144893.44
2023-04-11 00:00:00,Kappa Ventures,1012,102.78,NZD,2018,3006,6044800.28,6024834.890000001
2023-02-16 00:00:00,Kappa Ventures,1049,248.06,NZD,2011,3016,995740.22,1000216.19
2023-03-23 00:00:00,Epsilon Tech,1036,235.39,AUD,2013,3018,166096.71,164784.35
2023-01-18 00:00:00,Beta Ltd,1032,91.77,EUR,2019,3003,10368.12,10380.94
2023-04-04 00:00:00,Beta Ltd,1015,245.24,USD,2018,3013,29171.01,29237.379999999997
2023-05-05 00:00:00,Gamma Inc,1023,34.68,SEK,2016,3013,226579.85,224918.74000000002
2023-07-15 00:00:00,Epsilon Tech,1011,78.59,EUR,2003,3004,451215.15,447172.17000000004
2023-03-20 00:00:00,Alpha Corp,1015,32.39,GBP,2016,3003,243968.99,243810.74
2023-04-14 00:00:00,Sigma Group,1010,273.26,SEK,2016,3013,285319.05,282519.56
2023-04-14 00:00:00,Sigma Group,1001,162.39,EUR,2003,3014,412727.98,416393.83999999997
2023-07-31 00:00:00,Beta Ltd,1022,83.05,NZD,2018,3015,2196400.57,2203802.3499999996
2023-01-06 00:00:00,Kappa Ventures,1037,427.28,USD,2018,3010,359591.32,360671.45
2023-06-03 00:00:00,Delta Solutions,1049,41.79,EUR,2005,3005,4362.21,4395.11
2023-12-03 00:00:00,Beta Ltd,1028,159.33,AUD,2016,3001,51242.43,50786.96
2023-03-16 00:00:00,Delta Solutions,1010,198.66,JPY,2016,3017,219779.54,218956.84
2023-02-09 00:00:00,Alpha Corp,1019,84.82,CAD,2003,3013,25855.15,25963.7
2023-08-16 00:00:00,Omega Services,1039,133.97,EUR,2004,3003,541009.9,540045.9400000001
2023-05-01 00:00:00,Lambda Systems,1049,221.45,NZD,2009,3005,42016.0,42083.73
2023-03-16 00:00:00,Epsilon Tech,1009,287.04,USD,2003,3009,336708.1,334172.69
2023-06-24 00:00:00,Gamma Inc,1047,179.5,USD,2004,3009,21519.71,21586.559999999998
2023-04-30 00:00:00,Epsilon Tech,1047,537.28,USD,2006,3009,268885.38,268002.49
2023-03-29 00:00:00,Alpha Corp,1042,590.23,CAD,2002,3011,881224.59,878126.88
2023-08-06 00:00:00,Theta Holdings,1039,483.74,JPY,2013,3014,262757.85,262474.06
2023-09-13 00:00:00,Lambda Systems,1002,185.75,EUR,2017,3015,69356.85,69253.83
2023-10-17 00:00:00,Gamma Inc,1028,36.94,USD,2005,3001,1454619.49,1450216.43
2023-01-22 00:00:00,Delta Solutions,1046,40.79,GBP,2014,3011,58031.91,58205.19
2023-09-01 00:00:00,Beta Ltd,1041,144.13,AUD,2012,3000,157851.66,156290.31
2023-07-23 00:00:00,Gamma Inc,1004,189.41,GBP,2000,3009,152821.18,153269.91999999998
2023-07-04 00:00:00,Omega Services,1016,369.28,USD,2002,3017,94031.11,94010.83
2023-12-11 00:00:00,Epsilon Tech,1009,92.89,CAD,2006,3019,797506.23,792787.1799999999
2023-02-06 00:00:00,Gamma Inc,1004,24.27,JPY,2004,3017,1925070.74,1930549.9
2023-07-05 00:00:00,Beta Ltd,1039,406.72,CAD,2016,3000,28314.09,28521.65
2023-07-18 00:00:00,Kappa Ventures,1042,85.27,AUD,2013,3007,190792.19,192428.84
2023-10-22 00:00:00,Sigma Group,1044,71.39,CAD,2001,3001,4612.71,4613.65
2023-12-31 00:00:00,Gamma Inc,1026,66.25,USD,2001,3000,43734.3,43489.05
2023-11-07 00:00:00,Theta Holdings,1045,60968.11,CAD,2017,3006,1513789.8,1519510.81
2023-04-24 00:00:00,Kappa Ventures,1018,318.45,SEK,2012,3002,467543.39,471685.47000000003
2023-11-12 00:00:00,Delta Solutions,1011,140.92,AUD,2009,3017,57457.84,57399.719999999994
2023-08-03 00:00:00,Beta Ltd,1021,270.51,AUD,2007,3014,7234.6,7284.09
2023-01-09 00:00:00,Lambda Systems,1041,162.19,CAD,2016,3009,52896.6,53250.95
2023-04-30 00:00:00,Omega Services,1014,629.39,USD,2001,3003,87661.81,87904.92
2023-04-02 00:00:00,Delta Solutions,1012,49.11,USD,2006,3001,119967.59,120859.09999999999
2023-04-29 00:00:00,Omega Services,1030,359.0,CHF,2012,3010,15898.68,15746.62
2023-12-20 00:00:00,Gamma Inc,1015,621.25,SEK,2011,3011,1063011.2,1059802.97
2023-07-24 00:00:00,Epsilon Tech,1021,31.33,NZD,2006,3008,1615.91,1626.3500000000001
2023-02-18 00:00:00,Delta Solutions,1009,269.43,AUD,2002,3014,445895.78,442004.76
2023-03-26 00:00:00,Delta Solutions,1030,244.82,JPY,2002,3007,119265.87,120108.06
2023-01-14 00:00:00,Kappa Ventures,1007,170.35,GBP,2008,3018,221781.79,220629.2
2023-07-20 00:00:00,Theta Holdings,1043,218.01,AUD,2012,3002,21422.74,21363.95
2023-10-04 00:00:00,Omega Services,1027,127.02,EUR,2015,3001,23215.32,23363.45
2023-08-09 00:00:00,Gamma Inc,1029,749.24,JPY,2006,3005,741223.03,741793.01
2023-03-24 00:00:00,Theta Holdings,1019,130.2,CAD,2018,3019,140767.64,141239.14
2023-05-25 00:00:00,Beta Ltd,1046,47.32,NZD,2012,3000,20193.67,20021.94
2023-07-31 00:00:00,Beta Ltd,1001,176.56,AUD,2014,3004,6773.58,6759.75
2023-04-18 00:00:00,Theta Holdings,1008,225.94,AUD,2014,3009,80602.39,80851.72
2023-08-19 00:00:00,Sigma Group,1048,174.84,CHF,2005,3000,299392.88,297072.55
2023-01-05 00:00:00,Sigma Group,1036,228.97,CNY,2017,3001,6892716.55,6921370.97
2023-07-13 00:00:00,Gamma Inc,1025,42.4,AUD,2000,3019,180416.45,181023.15000000002
2023-06-26 00:00:00,Omega Services,1028,137.44,CHF,2003,3010,5886.41,8574.779999999999
2023-05-05 00:00:00,Gamma Inc,1042,190.29,NZD,2000,3017,3082344.05,3105181.88
2023-01-17 00:00:00,Epsilon Tech,1042,314.93,CNY,2012,3003,26821.13,26692.58
2023-09-25 00:00:00,Sigma Group,1000,100.59,AUD,2006,3018,32494.71,32308.309999999998
2023-03-16 00:00:00,Alpha Corp,1044,335.72,CAD,2005,3003,269515.93,269628.14999999997
2023-08-22 00:00:00,Omega Services,1011,224.72,NZD,2003,3015,1945650.64,1955879.72
2023-12-26 00:00:00,Delta Solutions,1041,401.63,NZD,2003,3019,1389411.36,1386895.9000000001
2023-08-14 00:00:00,Delta Solutions,1047,673.94,SEK,2012,3007,243939.14,241751.73
2023-09-27 00:00:00,Delta Solutions,1008,25.26,CNY,2002,3002,4205435.29,4204353.89
2023-05-29 00:00:00,Theta Holdings,1028,331.97,CHF,2004,3002,31656.0,31867.97
2023-09-21 00:00:00,Beta Ltd,1008,505.35,GBP,2014,3012,5095227.26,5055463.62
2023-10-23 00:00:00,Theta Holdings,1025,319.59,JPY,2000,3008,57925.2,57845.439999999995
2023-05-16 00:00:00,Alpha Corp,1035,109.31,NZD,2010,3003,620842.15,621733.16
2023-02-08 00:00:00,Omega Services,1023,797.5,CHF,2011,3000,31262981.66,31240434.42
2023-05-19 00:00:00,Beta Ltd,1032,556.19,EUR,2015,3001,75720.89,75690.81
2023-09-23 00:00:00,Beta Ltd,1020,356.26,NZD,2019,3016,2637502.48,2612723.3
2023-10-11 00:00:00,Sigma Group,1002,251.89,AUD,2019,3017,1355145.85,1346846.4200000002
2023-01-06 00:00:00,Beta Ltd,1046,153.55,EUR,2019,3018,42460.38,42297.79
2023-05-23 00:00:00,Lambda Systems,1049,40.31,GBP,2010,3003,38098.4,37868.51
2023-08-31 00:00:00,Beta Ltd,1010,763.42,AUD,2001,3005,81963.63,81389.68000000001
2023-03-30 00:00:00,Sigma Group,1043,6565.15,AUD,2013,3000,1139175.96,1145368.48
2023-07-07 00:00:00,Epsilon Tech,1000,350.37,JPY,2001,3001,28453.56,28665.5
2023-08-11 00:00:00,Gamma Inc,1027,459.09,GBP,2014,3008,15101.42,14994.460000000001
2023-01-12 00:00:00,Alpha Corp,1025,78.33,NZD,2003,3019,2373922.27,2365603.45
2023-05-16 00:00:00,Gamma Inc,1001,55.58,CNY,2017,3018,10634.78,10603.2
2023-10-07 00:00:00,Sigma Group,1049,238.13,CHF,2012,3017,566049.26,567880.58
2023-08-28 00:00:00,Epsilon Tech,1022,36.12,USD,2008,3008,34095.17,34204.159999999996
2023-09-12 00:00:00,Sigma Group,1037,136.54,CAD,2002,3017,243300.34,243934.13
2023-06-09 00:00:00,Delta Solutions,1033,478.3,CAD,2018,3018,39067.57,38901.75
2023-01-06 00:00:00,Sigma Group,1035,42.03,GBP,2001,3005,6805186.16,6759960.21
2023-11-21 00:00:00,Theta Holdings,1014,87.79,CNY,2019,3014,344149.11,344244.54
2023-09-10 00:00:00,Kappa Ventures,1019,190.65,USD,2006,3015,203281.01,204257.04
2023-02-28 00:00:00,Lambda Systems,1016,16.27,GBP,2014,3014,18513.1,18516.82
2023-12-13 00:00:00,Omega Services,1006,185.08,AUD,2003,3010,195198.6,196202.63
2023-12-01 00:00:00,Delta Solutions,1031,724.24,AUD,2017,3013,1017782.92,1026859.67
2023-08-25 00:00:00,Kappa Ventures,1038,369.13,CHF,2003,3008,145232.37,145703.08
2023-02-03 00:00:00,Kappa Ventures,1040,265.65,CAD,2009,3006,68521.06,69169.56
2023-02-26 00:00:00,Gamma Inc,1036,74.11,GBP,2004,3003,466474.09,464608.62000000005
2023-01-05 00:00:00,Epsilon Tech,1038,563.39,CAD,2015,3003,126592.92,126314.62
2023-12-03 00:00:00,Alpha Corp,1038,37.07,JPY,2005,3007,291438.17,291193.57
2023-05-17 00:00:00,Lambda Systems,1019,264.4,SEK,2015,3004,183252.06,182113.29
2023-12-06 00:00:00,Beta Ltd,1034,158.07,CHF,2001,3017,193509.57,193539.05000000002
2023-03-23 00:00:00,Lambda Systems,1011,227.9,GBP,2011,3008,484056.79,487613.16
2023-04-07 00:00:00,Delta Solutions,1045,101.53,SEK,2009,3005,698888.38,701778.0
2023-09-03 00:00:00,Alpha Corp,1021,39.84,EUR,2004,3013,10767.76,10828.66
2023-08-30 00:00:00,Omega Services,1022,82.33,AUD,2018,3006,37567.95,37375.88
2023-12-11 00:00:00,Delta Solutions,1008,881.4,JPY,2019,3017,80632.96,80230.97
2023-12-27 00:00:00,Beta Ltd,1039,137.67,CHF,2006,3017,608360.76,614015.46
2023-10-27 00:00:00,Gamma Inc,1030,112.28,CNY,2007,3009,2621495.73,2641325.41
2023-04-03 00:00:00,Lambda Systems,1020,100.52,SEK,2012,3002,242579.23,241944.09
2023-10-29 00:00:00,Beta Ltd,1047,384.34,EUR,2010,3006,107250.62,107814.22
2023-01-13 00:00:00,Gamma Inc,1006,80.97,JPY,2015,3007,15313.66,15206.11
2023-11-08 00:00:00,Lambda Systems,1007,46.23,AUD,2016,3002,21272.21,21273.54
2023-05-12 00:00:00,Kappa Ventures,1014,122.18,CNY,2015,3000,663865.7,664289.33
2023-11-24 00:00:00,Sigma Group,1010,272.92,CHF,2002,3014,473155.21,473284.87
2023-10-22 00:00:00,Beta Ltd,1032,24.19,USD,2019,3019,186443.5,186624.21
2023-12-01 00:00:00,Delta Solutions,1033,72.16,EUR,2002,3002,147446.35,147095.24000000002
2023-08-02 00:00:00,Sigma Group,1009,92.16,AUD,2012,3014,9867.87,9849.94
2023-09-11 00:00:00,Epsilon Tech,1009,208.15,CAD,2018,3017,820571.01,818792.14
2023-06-26 00:00:00,Omega Services,1019,979.09,SEK,2013,3000,120189.73,120804.65
2023-02-07 00:00:00,Sigma Group,1047,101.24,GBP,2005,3003,161090.64,159904.49000000002
2023-03-19 00:00:00,Beta Ltd,1032,66.36,USD,2009,3019,40568.06,40294.43
2023-03-13 00:00:00,Kappa Ventures,1042,69.78,USD,2011,3019,12016.97,12011.83
2023-06-28 00:00:00,Delta Solutions,1002,169.39,JPY,2002,3017,1489415.11,1494857.6300000001
2023-07-02 00:00:00,Lambda Systems,1021,19.31,NZD,2013,3002,501964.8,498487.83999999997
2023-09-03 00:00:00,Kappa Ventures,1041,241.59,USD,2013,3017,5412582.91,5439423.100000001
2023-01-15 00:00:00,Lambda Systems,1023,131.92,SEK,2006,3009,4700.45,4738.25
2023-09-09 00:00:00,Alpha Corp,1008,202.67,USD,2010,3004,163435.12,162781.71
2023-05-25 00:00:00,Omega Services,1012,194.9,JPY,2001,3007,18874.91,18869.41
2023-10-10 00:00:00,Gamma Inc,1023,70.38,CHF,2000,3009,37205.32,37409.38
2023-10-16 00:00:00,Alpha Corp,1029,11.03,AUD,2011,3008,240206.58,240140.53
2023-12-05 00:00:00,Beta Ltd,1039,45.27,USD,2009,3003,11054.72,10971.49
2023-01-31 00:00:00,Theta Holdings,1006,151.15,GBP,2004,3004,6396.14,6455.84
2023-07-04 00:00:00,Delta Solutions,1002,157.45,CAD,2015,3000,362199.07,360352.83
2023-08-18 00:00:00,Delta Solutions,1002,104.9,USD,2008,3010,38211.56,37965.299999999996
2023-10-23 00:00:00,Lambda Systems,1037,136.38,SEK,2017,3013,89147.96,88612.41
2023-09-05 00:00:00,Gamma Inc,1039,70.98,NZD,2014,3006,112243.56,112744.25
2023-12-10 00:00:00,Kappa Ventures,1038,190.14,CNY,2018,3017,417100.17,421054.82
2023-03-10 00:00:00,Gamma Inc,1036,95.52,CNY,2007,3007,54376.48,53907.25
2023-11-09 00:00:00,Epsilon Tech,1035,86.14,EUR,2001,3012,11520.97,11526.289999999999
2023-04-07 00:00:00,Epsilon Tech,1019,334.17,CNY,2000,3017,563304.92,561663.5900000001
2023-08-31 00:00:00,Beta Ltd,1010,19.5,CHF,2009,3013,260297.47,259422.44
2023-07-23 00:00:00,Gamma Inc,1002,137.29,AUD,2000,3009,267718.08,266357.21
2023-10-18 00:00:00,Kappa Ventures,1006,363.75,AUD,2005,3004,64548.0,64783.39
2023-02-19 00:00:00,Lambda Systems,1004,21.7,AUD,2004,3009,1832.64,1820.7900000000002
2023-09-13 00:00:00,Alpha Corp,1018,21117.87,CHF,2010,3012,28688.39,28851.35
2023-02-15 00:00:00,Sigma Group,1008,79.66,AUD,2005,3019,599523.28,598172.75
2023-07-02 00:00:00,Omega Services,1048,409.66,EUR,2001,3009,1798634.79,1813114.27
2023-11-21 00:00:00,Lambda Systems,1019,174.01,CAD,2003,3000,155996.87,156334.8
2023-02-13 00:00:00,Alpha Corp,1046,129.82,USD,2002,3005,1051.02,1059.66
2023-12-20 00:00:00,Delta Solutions,1028,298.15,NZD,2006,3005,1171495.8,1163949.23
2023-06-17 00:00:00,Omega Services,1041,755.89,AUD,2019,3011,52388.61,51927.74
2023-02-02 00:00:00,Beta Ltd,1025,73.91,NZD,2007,3012,421272.42,418748.18
2023-06-15 00:00:00,Beta Ltd,1032,421.21,SEK,2009,3009,292482.66,290036.72
2023-09-08 00:00:00,Lambda Systems,1038,1197.51,AUD,2019,3017,8570.48,8597.56
2023-04-26 00:00:00,Omega Services,1039,341.95,NZD,2003,3013,386104.37,389742.52999999997
2023-10-26 00:00:00,Kappa Ventures,1045,128.04,JPY,2006,3003,393287.2,396683.14
2023-01-11 00:00:00,Alpha Corp,1044,30.77,NZD,2001,3010,20345.52,20499.88
2023-11-20 00:00:00,Kappa Ventures,1009,147.75,SEK,2019,3009,162227.11,161505.94999999998
2023-07-15 00:00:00,Kappa Ventures,1024,390.34,CAD,2008,3005,2402309.62,2394934.8400000003
2023-06-23 00:00:00,Beta Ltd,1048,281.52,JPY,2001,3011,19082928.57,18979074.95
2023-04-12 00:00:00,Epsilon Tech,1002,151.69,CNY,2012,3000,181185.03,182618.5
2023-11-25 00:00:00,Theta Holdings,1014,395.56,CNY,2008,3002,206882.12,205223.01
2023-08-12 00:00:00,Beta Ltd,1010,41.28,CHF,2012,3002,42980.94,43016.700000000004
2023-06-12 00:00:00,Lambda Systems,1017,39.76,EUR,2014,3002,972894.45,970094.4199999999
2023-01-13 00:00:00,Omega Services,1037,69.11,AUD,2014,3011,298537.85,295917.50999999995
2023-02-16 00:00:00,Lambda Systems,1018,462.93,CNY,2019,3002,4846502.72,4883974.93
2023-07-14 00:00:00,Omega Services,1019,72.29,AUD,2016,3011,7192500.98,7235761.03
2023-02-14 00:00:00,Sigma Group,1004,37.67,EUR,2012,3003,110551.15,110406.45999999999
2023-05-01 00:00:00,Delta Solutions,1035,120.95,CNY,2019,3011,268908.88,268869.39
2023-10-06 00:00:00,Beta Ltd,1003,133.39,EUR,2001,3008,253744.22,254303.89
2023-05-07 00:00:00,Lambda Systems,1049,26.87,EUR,2000,3010,159515.14,159730.85
2023-04-25 00:00:00,Gamma Inc,1004,137.5,GBP,2017,3019,18915.46,18880.71
2023-12-05 00:00:00,Theta Holdings,1009,202.41,SEK,2003,3009,183889.98,185154.76
2023-05-03 00:00:00,Beta Ltd,1011,70.61,CAD,2006,3018,1167724.58,1169778.31
2023-11-11 00:00:00,Omega Services,1017,46.91,SEK,2017,3012,222802.08,225022.56
2023-06-30 00:00:00,Kappa Ventures,1014,178.0,JPY,2002,3012,127131.82,126009.93000000001
2023-12-11 00:00:00,Kappa Ventures,1018,747.79,USD,2018,3003,102823.17,102197.37
2023-01-14 00:00:00,Beta Ltd,1029,71.79,AUD,2011,3006,34303.05,34327.590000000004
2023-01-28 00:00:00,Delta Solutions,1010,71.99,NZD,2004,3008,1328609.26,1339684.39
2023-02-03 00:00:00,Alpha Corp,1048,21.39,CHF,2002,3001,710324.62,709969.92
2023-11-01 00:00:00,Epsilon Tech,1040,66.31,CHF,2003,3010,1529662.82,1540352.09
2023-02-21 00:00:00,Epsilon Tech,1025,380.7,JPY,2005,3007,105141.45,105749.45999999999
2023-10-12 00:00:00,Sigma Group,1010,235.82,EUR,2012,3000,246919.33,246252.93
2023-01-01 00:00:00,Theta Holdings,1010,247.88,NZD,2016,3013,1034603.76,1039811.12
2023-01-06 00:00:00,Delta Solutions,1023,19.46,JPY,2005,3012,1242198.95,1240357.3399999999
2023-02-28 00:00:00,Theta Holdings,1008,153.88,SEK,2006,3014,1731.96,1724.1000000000001
2023-01-14 00:00:00,Theta Holdings,1027,101.89,USD,2003,3016,14322.8,14403.32
2023-06-04 00:00:00,Lambda Systems,1022,5.46,JPY,2005,3007,27487.4,27564.93
2023-05-08 00:00:00,Epsilon Tech,1003,201.7,CHF,2019,3014,144326.03,143180.2
2023-10-08 00:00:00,Delta Solutions,1029,45.63,USD,2015,3006,1764881.19,1766988.0899999999
2023-05-14 00:00:00,Lambda Systems,1014,145.37,JPY,2006,3004,236177.76,234384.91
2023-03-17 00:00:00,Kappa Ventures,1033,65.74,CAD,2006,3015,179820.53,180881.38
2023-02-18 00:00:00,Kappa Ventures,1016,1983.38,JPY,2001,3010,151275.59,151555.34
2023-07-24 00:00:00,Sigma Group,1003,70.15,CNY,2008,3000,1008175.96,1018248.6799999999
2023-09-17 00:00:00,Delta Solutions,1024,39.96,SEK,2010,3014,324567.38,324131.44
2023-09-07 00:00:00,Theta Holdings,1048,64.12,USD,2005,3004,7054.66,7049.28
2023-06-27 00:00:00,Delta Solutions,1017,52.75,CNY,2018,3017,16726.07,16759.46
2023-07-06 00:00:00,Theta Holdings,1029,337.94,SEK,2015,3000,9621424.03,9676810.0
2023-07-07 00:00:00,Epsilon Tech,1048,254.44,USD,2004,3006,47940.95,48175.57
2023-01-27 00:00:00,Epsilon Tech,1012,650.12,AUD,2014,3001,195856.22,195411.02
2023-03-16 00:00:00,Lambda Systems,1007,49.69,USD,2016,3011,363753.44,365278.94
2023-09-19 00:00:00,Delta Solutions,1041,9583.54,NZD,2009,3003,13096.5,13125.92
2023-02-09 00:00:00,Sigma Group,1015,63.8,AUD,2000,3005,143021.45,144057.91
2023-10-27 00:00:00,Epsilon Tech,1003,77.41,CNY,2019,3010,1365357.82,1362946.1400000001
2023-04-13 00:00:00,Epsilon Tech,1024,88.26,CHF,2014,3009,101625.99,100900.72
2023-11-17 00:00:00,Delta Solutions,1049,144.64,USD,2009,3018,417491.6,415383.95999999996
2023-04-08 00:00:00,Epsilon Tech,1045,283.59,GBP,2005,3015,17855.93,17844.4
2023-03-16 00:00:00,Omega Services,1012,158.36,CAD,2013,3014,469536.0,469430.56
2023-09-14 00:00:00,Alpha Corp,1003,822.03,JPY,2011,3015,795921.65,800729.18
2023-03-14 00:00:00,Lambda Systems,1023,324.18,CAD,2015,3021,307812.91,307461.55
2023-04-21 00:00:00,Gamma Inc,1000,36.19,GBP,2008,3015,286571.78,285993.65
2023-01-15 00:00:00,Alpha Corp,1002,62.48,NZD,2015,3019,6064107.43,6007666.22
2023-02-07 00:00:00,Beta Ltd,1029,289.66,SEK,2001,3003,3546480.35,3517724.25
2023-10-03 00:00:00,Delta Solutions,1038,324.03,CNY,2002,3005,77411.79,77216.18999999999
2023-02-17 00:00:00,Sigma Group,1017,56.01,CHF,2001,3013,1213713.78,1207575.1500000001
2023-08-17 00:00:00,Delta Solutions,1018,83.66,CNY,2019,3004,226888.6,228236.42
2023-08-16 00:00:00,Lambda Systems,1041,72.54,NZD,2009,3011,23842188.75,23911883.27
2023-01-10 00:00:00,Epsilon Tech,1011,330.42,USD,2007,3007,161102.8,160309.18
2023-06-17 00:00:00,Sigma Group,1048,299.89,CHF,2014,3006,39844.03,39921.63
2023-06-05 00:00:00,Omega Services,1022,105.08,NZD,2013,3001,26340.89,26515.01
2023-06-15 00:00:00,Alpha Corp,1034,299.08,SEK,2009,3008,178379.78,178343.96
2023-02-05 00:00:00,Lambda Systems,1035,132.05,USD,2014,3006,1289.97,1292.31
2023-01-09 00:00:00,Lambda Systems,1030,730.6,USD,2001,3012,1075026.84,1084478.73
2023-05-28 00:00:00,Gamma Inc,1034,1801.06,NZD,2015,3004,413887.41,414400.82999999996
2023-07-23 00:00:00,Lambda Systems,1023,72.29,SEK,2011,3009,799407.8,793073.8200000001
2023-02-06 00:00:00,Epsilon Tech,1010,173.12,CAD,2018,3015,756006.88,749901.0
2023-02-27 00:00:00,Epsilon Tech,1025,123.98,GBP,2004,3015,809903.61,805966.1799999999
2023-06-02 00:00:00,Theta Holdings,1028,159.09,CAD,2014,3017,25585.31,25512.97
2023-11-25 00:00:00,Omega Services,1006,643.73,EUR,2015,3018,96700.77,96799.32
