Date,Company,Account,AU,Currency,Primary Account,Secondary Account,GL Balance,IHUB Balance
2025-12-12,Delta Inc,ACC003,AU03,INR,PA001,SA002,6711.68,6274.58
2025-09-16,Beta Ltd,ACC001,AU01,JPY,PA002,SA004,6188.99,12180.0
2025-09-15,Alpha Inc,ACC003,AU03,GBP,PA004,SA004,13671.91,13692.85
2025-10-19,Beta Ltd,ACC003,AU05,INR,PA001,SA002,8813.67,5579.01
,Alpha Inc,ACC003,AU02,,PA001,SA003,8487.98,8104.12
2025-08-18,Gamma LLC,ACC002,AU04,GBP,PA005,SA004,7331.93,12433.56
2025-03-14,Beta Ltd,ACC001,AU03,GBP,PA002,SA002,6798.15,14473.67
2025-06-14,Beta Ltd,ACC003,AU04,JPY,PA003,SA002,13916.04,10896.03
2025-08-08,Alpha Inc,ACC004,AU05,USD,PA003,SA003,6286.24,11450.14
2025-08-09,Alpha Inc,ACC003,AU05,GBP,PA005,SA004,12819.57,11573.62
2025-12-01,Epsilon,ACC001,AU01,GBP,PA005,SA005,6874.71,
2025-08-13,Delta Inc,ACC005,AU04,USD,PA002,SA005,14409.16,14874.69
2025-04-05,Gamma LLC,ACC002,AU04,USD,PA004,SA003,12296.9,6897.1
2025-02-23,Alpha Inc,ACC005,AU01,GBP,PA001,SA001,8804.19,
2025-07-15,Epsilon,ACC002,AU05,USD,PA005,SA005,8964.93,9705.0
2025-12-14,Epsilon,ACC002,AU03,INR,PA001,SA002,11961.13,11149.22
2025-02-23,Epsilon,ACC001,AU02,GBP,PA004,SA001,7363.85,13153.43
2025-12-14,Gamma LLC,ACC002,AU01,USD,PA005,SA005,5185.16,12178.35
2025-10-09,Alpha Inc,ACC002,AU04,,PA005,SA005,11923.8,13862.11
2025-06-18,Epsilon,ACC003,AU01,INR,PA003,SA005,9586.69,9596.15
2025-05-28,Alpha Inc,ACC001,AU04,GBP,PA002,SA004,13086.51,9789.51
2025-08-03,Delta Inc,ACC004,AU02,GBP,PA001,SA002,14016.47,
2025-02-17,Beta Ltd,ACC002,AU02,GBP,PA002,SA005,14166.4,14616.78
,Alpha Inc,ACC004,AU04,GBP,PA002,SA005,5940.84,6532.76
2025-06-02,Epsilon,ACC002,AU02,INR,PA003,SA004,9610.3,7233.23
2025-07-06,Beta Ltd,ACC004,AU01,INR,PA004,SA004,11981.34,14835.01
2025-08-15,Gamma LLC,ACC005,AU01,USD,PA005,SA004,5536.67,10368.96
2025-03-28,Delta Inc,ACC002,AU01,,PA002,SA003,13584.95,5039.43
2025-01-12,Beta Ltd,ACC005,AU05,USD,PA001,SA001,6599.61,7815.3
2025-03-27,Epsilon,ACC002,AU05,GBP,PA003,SA002,8835.51,11087.11
2025-04-20,Beta Ltd,ACC001,AU03,JPY,PA002,SA001,7536.45,8350.72
2025-02-28,Epsilon,ACC004,AU05,GBP,PA001,SA002,13234.69,6968.44
2025-11-22,Epsilon,ACC001,AU04,GBP,PA001,SA001,11160.11,9514.76
2025-11-23,Alpha Inc,ACC005,AU01,INR,PA004,SA004,6429.93,14769.81
2025-09-09,Gamma LLC,ACC001,AU04,USD,PA004,SA003,12141.25,12095.86
2025-03-16,Epsilon,ACC002,AU03,INR,PA001,SA003,10377.73,7287.0
2025-08-27,Epsilon,ACC001,AU03,INR,PA004,SA003,10763.88,10469.88
2025-07-02,Gamma LLC,ACC003,AU04,GBP,PA004,SA005,10982.95,8155.43
2025-05-26,Gamma LLC,ACC001,AU04,,PA005,SA004,13153.55,9189.7
2025-07-06,Alpha Inc,ACC005,AU05,,PA002,SA001,11872.89,5932.36
2025-03-15,Epsilon,ACC005,AU02,INR,PA003,SA002,12590.46,6979.44
2025-05-05,Epsilon,ACC005,AU03,USD,PA005,SA005,7800.57,8879.14
2025-04-01,Beta Ltd,ACC004,AU02,USD,PA004,SA004,9845.57,11705.09
2025-02-25,Delta Inc,ACC003,AU04,JPY,PA001,SA001,6792.48,8518.61
2025-02-23,Alpha Inc,ACC005,AU05,USD,PA005,SA003,5062.78,14532.11
2025-09-28,Beta Ltd,ACC001,AU01,EUR,PA005,SA004,12962.08,10620.54
2025-07-28,Epsilon,ACC001,AU04,,PA001,SA002,12415.17,8264.86
2025-03-06,Epsilon,ACC003,AU02,GBP,PA001,SA002,10491.41,10241.08
2025-03-21,Epsilon,ACC003,AU05,INR,PA005,SA002,6538.81,8398.94
2025-06-28,Gamma LLC,ACC002,AU05,USD,PA005,SA003,11919.39,
2025-10-25,Gamma LLC,ACC005,AU02,GBP,PA004,SA002,8045.44,11323.74
2025-12-11,Alpha Inc,ACC001,AU03,INR,PA003,SA005,8523.77,9359.85
2025-05-04,Beta Ltd,ACC002,AU01,GBP,PA002,SA004,14237.52,14349.67
,Epsilon,ACC002,AU03,GBP,PA001,SA003,9837.69,9054.72
2025-02-26,Epsilon,ACC003,AU01,EUR,PA003,SA001,9864.76,9702.51
2025-05-12,Epsilon,ACC003,AU04,USD,PA005,SA005,9481.33,8037.88
2025-07-01,Delta Inc,ACC004,AU04,EUR,PA003,SA001,6055.39,11411.01
2025-05-13,Delta Inc,ACC004,AU03,USD,PA002,SA005,6359.14,11671.42
2025-05-31,Beta Ltd,ACC005,AU03,GBP,PA004,SA005,6746.18,6450.68
2025-02-27,Gamma LLC,ACC005,AU04,USD,PA002,SA005,12391.03,6661.24
2025-06-07,Epsilon,ACC004,AU02,EUR,PA001,SA003,12646.35,9454.97
2025-01-10,Gamma LLC,ACC002,AU05,EUR,PA002,SA003,14288.41,10421.35
,Epsilon,ACC001,AU03,JPY,PA004,SA001,13351.23,11759.58
2025-09-19,Gamma LLC,ACC004,AU01,USD,PA004,SA003,7475.58,9490.22
2025-09-06,Epsilon,ACC003,AU05,GBP,PA003,SA005,11508.57,10979.08
2025-11-07,Gamma LLC,ACC005,AU02,GBP,PA004,SA002,11539.94,
2025-11-19,Delta Inc,ACC002,AU04,INR,PA002,SA003,13203.34,10724.14
2025-06-20,Beta Ltd,ACC001,AU02,GBP,PA005,SA002,5068.61,6942.05
2025-11-05,Delta Inc,ACC004,AU02,JPY,PA001,SA001,6799.16,7894.33
2025-09-03,Alpha Inc,ACC004,AU05,USD,PA003,SA005,9475.87,11691.45
2025-05-27,Delta Inc,ACC003,AU01,USD,PA004,SA004,6016.98,14300.53
2025-04-04,Gamma LLC,ACC005,AU05,JPY,PA005,SA005,7956.21,11339.73
2025-10-06,Delta Inc,ACC002,AU03,USD,PA004,SA004,9563.49,8359.38
2025-03-17,Gamma LLC,ACC004,AU02,GBP,PA002,SA003,8522.66,13480.87
2025-10-22,Beta Ltd,ACC004,AU03,JPY,PA002,SA002,9449.82,9528.81
2025-08-01,Gamma LLC,ACC002,AU02,,PA003,SA001,14494.47,13322.9
2025-05-21,Gamma LLC,ACC003,AU02,USD,PA005,SA005,8597.35,
2025-05-06,Beta Ltd,ACC005,AU01,INR,PA003,SA005,9863.33,8878.87
2025-07-17,Gamma LLC,ACC003,AU05,INR,PA001,SA005,8318.25,
2025-05-14,Beta Ltd,ACC003,AU04,JPY,PA002,SA001,13997.91,11374.42
2025-06-08,Delta Inc,ACC002,AU02,JPY,PA004,SA003,7178.0,6476.17
2025-11-18,Gamma LLC,ACC001,AU04,,PA001,SA003,9187.42,8498.41
2025-07-08,Gamma LLC,ACC003,AU02,GBP,PA004,SA003,9814.77,
2025-11-27,Beta Ltd,ACC003,AU05,INR,PA002,SA004,9654.13,
2025-09-09,Beta Ltd,ACC003,AU02,GBP,PA003,SA004,13133.79,12935.04
2025-06-09,Alpha Inc,ACC004,AU05,EUR,PA005,SA005,13754.91,13959.55
2025-03-18,Beta Ltd,ACC003,AU04,EUR,PA004,SA002,9925.5,6549.94
2025-09-14,Epsilon,ACC004,AU04,USD,PA001,SA004,14896.8,11477.72
2025-02-26,Delta Inc,ACC004,AU05,GBP,PA005,SA003,6154.77,14723.77
2025-11-13,Gamma LLC,ACC001,AU05,GBP,PA002,SA004,10383.12,10751.33
2025-06-14,Alpha Inc,ACC002,AU02,INR,PA004,SA005,11942.43,12174.62
2025-06-02,Beta Ltd,ACC002,AU04,USD,PA003,SA001,6564.13,12960.47
,Gamma LLC,ACC005,AU03,INR,PA002,SA002,9965.49,7569.32
2025-05-10,Epsilon,ACC001,AU01,USD,PA005,SA002,6905.79,11120.68
2025-02-13,Gamma LLC,ACC001,AU04,,PA005,SA005,14733.82,9015.9
2025-09-25,Gamma LLC,ACC004,AU05,INR,PA004,SA005,9525.46,13501.18
,Epsilon,ACC005,AU05,,PA004,SA005,10325.48,13436.11
2025-09-24,Delta Inc,ACC001,AU02,JPY,PA005,SA004,10464.46,7114.44
2025-03-28,Alpha Inc,ACC005,AU04,GBP,PA003,SA002,14755.65,11751.12
,Gamma LLC,ACC002,AU03,JPY,PA004,SA003,12176.78,10432.29
2025-01-08,Epsilon,ACC005,AU04,USD,PA001,SA005,10986.54,12976.41
2025-11-01,Beta Ltd,ACC004,AU04,EUR,PA005,SA002,12439.27,14457.3
2025-03-12,Alpha Inc,ACC005,AU02,EUR,PA004,SA002,9676.65,12997.89
2025-07-18,Beta Ltd,ACC002,AU05,JPY,PA005,SA003,14066.28,14571.42
2025-11-06,Alpha Inc,ACC002,AU05,JPY,PA004,SA004,5565.75,7017.43
2025-01-01,Alpha Inc,ACC004,AU01,USD,PA002,SA002,12523.63,5672.39
2025-08-02,Delta Inc,ACC005,AU05,JPY,PA003,SA005,10421.11,11036.36
2025-09-07,Alpha Inc,ACC004,AU04,,PA003,SA002,9244.17,
2025-11-18,Beta Ltd,ACC005,AU01,EUR,PA003,SA004,14351.65,
,Gamma LLC,ACC003,AU03,,PA003,SA005,14526.55,14915.11
,Gamma LLC,ACC002,AU01,INR,PA001,SA003,12270.09,13796.55
2025-02-27,Epsilon,ACC002,AU02,INR,PA005,SA004,11828.2,
2025-10-02,Alpha Inc,ACC002,AU03,JPY,PA002,SA004,12509.97,14552.67
,Epsilon,ACC003,AU02,JPY,PA003,SA002,5701.16,6011.65
2025-03-22,Gamma LLC,ACC003,AU04,JPY,PA001,SA005,10048.4,
2025-11-03,Gamma LLC,ACC001,AU04,GBP,PA005,SA002,6758.84,7286.94
2025-01-05,Gamma LLC,ACC005,AU01,JPY,PA003,SA002,13289.11,12655.81
2025-10-22,Epsilon,ACC005,AU02,INR,PA002,SA002,12626.4,7990.2
2025-10-07,Alpha Inc,ACC004,AU04,INR,PA004,SA002,7494.12,7774.04
2025-02-06,Beta Ltd,ACC005,AU01,EUR,PA003,SA003,11742.77,13068.82
2025-09-19,Alpha Inc,ACC002,AU03,USD,PA003,SA005,6412.76,13045.82
2025-04-05,Gamma LLC,ACC003,AU04,,PA001,SA005,14747.32,14171.64
2025-04-07,Alpha Inc,ACC004,AU01,,PA005,SA005,6606.93,5227.05
2025-04-01,Delta Inc,ACC004,AU03,INR,PA001,SA003,5215.68,10891.8
2025-12-30,Epsilon,ACC001,AU01,JPY,PA005,SA001,8369.15,6710.41
2025-10-09,Alpha Inc,ACC002,AU02,GBP,PA003,SA002,12320.02,7953.47
2025-01-26,Gamma LLC,ACC001,AU04,USD,PA002,SA001,10560.43,8976.72
2025-07-20,Alpha Inc,ACC003,AU03,INR,PA001,SA002,14429.75,14877.08
2025-03-08,Alpha Inc,ACC003,AU03,GBP,PA001,SA001,7536.71,6973.54
2025-10-10,Gamma LLC,ACC001,AU04,JPY,PA002,SA003,14251.96,10819.53
2025-07-24,Alpha Inc,ACC001,AU02,EUR,PA003,SA001,7220.8,11821.72
2025-11-10,Beta Ltd,ACC001,AU02,USD,PA003,SA002,13751.8,12396.72
2025-04-04,Alpha Inc,ACC005,AU05,INR,PA004,SA001,7822.22,6278.09
2025-03-05,Delta Inc,ACC004,AU03,INR,PA001,SA002,7913.29,6691.99
2025-07-28,Alpha Inc,ACC004,AU05,GBP,PA005,SA003,8943.29,11791.2
2025-07-12,Alpha Inc,ACC004,AU05,EUR,PA004,SA003,12960.25,5737.63
2025-11-28,Delta Inc,ACC005,AU05,INR,PA003,SA004,12797.26,12171.87
2025-07-16,Delta Inc,ACC005,AU01,INR,PA005,SA004,14537.63,13598.14
2025-10-22,Alpha Inc,ACC005,AU05,JPY,PA004,SA002,12372.67,7054.35
2025-06-04,Beta Ltd,ACC002,AU05,GBP,PA002,SA004,8832.55,5035.18
2025-04-03,Epsilon,ACC003,AU03,USD,PA001,SA003,5853.3,12103.67
2025-08-02,Beta Ltd,ACC002,AU03,GBP,PA001,SA004,13880.6,14533.26
2025-11-30,Alpha Inc,ACC004,AU02,USD,PA001,SA001,12457.86,10974.06
2025-04-09,Alpha Inc,ACC002,AU03,USD,PA005,SA004,10708.19,7268.98
2025-02-18,Epsilon,ACC002,AU05,EUR,PA003,SA002,5706.7,13880.56
2025-01-03,Epsilon,ACC001,AU05,EUR,PA001,SA003,5506.32,10874.53
2025-11-11,Epsilon,ACC004,AU01,EUR,PA004,SA005,7561.11,7381.4
2025-12-31,Gamma LLC,ACC003,AU02,JPY,PA001,SA003,9456.14,8395.7
2025-11-28,Beta Ltd,ACC003,AU01,USD,PA005,SA004,8095.86,5877.85
2025-09-08,Alpha Inc,ACC001,AU01,EUR,PA001,SA003,9013.07,13052.5
2025-01-17,Gamma LLC,ACC001,AU03,EUR,PA005,SA004,8920.02,5332.45
2025-05-12,Beta Ltd,ACC002,AU04,EUR,PA002,SA002,8273.57,8925.71
2025-01-05,Alpha Inc,ACC004,AU04,EUR,PA005,SA004,11214.79,
,Alpha Inc,ACC005,AU04,GBP,PA002,SA001,5338.01,11604.93
2025-09-22,Delta Inc,ACC005,AU04,INR,PA005,SA005,8724.67,
2025-08-17,Beta Ltd,ACC001,AU05,INR,PA003,SA003,9775.83,14971.95
2025-03-05,Alpha Inc,ACC002,AU05,EUR,PA005,SA005,6207.94,9164.62
2025-03-15,Alpha Inc,ACC002,AU04,USD,PA001,SA004,9396.98,11493.6
2025-07-23,Delta Inc,ACC004,AU02,JPY,PA003,SA003,12741.76,6176.92
2025-08-18,Alpha Inc,ACC004,AU03,EUR,PA003,SA005,14943.43,
2025-06-20,Beta Ltd,ACC002,AU01,JPY,PA001,SA003,8610.19,11256.73
2025-09-01,Delta Inc,ACC004,AU02,EUR,PA003,SA001,8481.31,14398.03
2025-03-30,Alpha Inc,ACC004,AU04,EUR,PA001,SA005,10936.56,5346.02
2025-01-15,Gamma LLC,ACC001,AU04,USD,PA004,SA005,12787.71,14535.5
2025-09-25,Gamma LLC,ACC001,AU02,,PA001,SA005,11594.62,7843.19
2025-09-16,Delta Inc,ACC004,AU05,USD,PA004,SA005,12739.25,9308.57
2025-03-12,Epsilon,ACC003,AU01,EUR,PA003,SA005,13382.98,9336.5
2025-05-26,Beta Ltd,ACC005,AU04,EUR,PA003,SA005,12031.57,9051.14
2025-05-24,Beta Ltd,ACC004,AU04,USD,PA001,SA001,8850.92,10181.99
2025-01-04,Delta Inc,ACC003,AU05,USD,PA001,SA003,10434.97,12666.41
2025-01-09,Epsilon,ACC004,AU03,USD,PA005,SA001,12929.64,8911.75
2025-01-25,Delta Inc,ACC001,AU03,EUR,PA002,SA002,9136.79,6393.15
2025-07-24,Gamma LLC,ACC002,AU03,GBP,PA002,SA002,14888.71,5066.78
2025-02-25,Alpha Inc,ACC001,AU05,JPY,PA002,SA005,14727.69,6934.05
2025-05-21,Beta Ltd,ACC005,AU01,EUR,PA004,SA001,12630.68,13495.47
2025-10-17,Alpha Inc,ACC001,AU03,GBP,PA001,SA004,7946.28,9794.46
2025-11-15,Epsilon,ACC003,AU02,USD,PA005,SA001,5757.5,14395.0
,Alpha Inc,ACC001,AU01,INR,PA002,SA001,6798.0,10403.79
2025-06-10,Alpha Inc,ACC005,AU05,EUR,PA005,SA001,5769.29,9216.93
2025-07-18,Gamma LLC,ACC004,AU02,EUR,PA004,SA003,6500.93,14509.78
2025-08-02,Alpha Inc,ACC002,AU05,INR,PA004,SA003,12064.19,9859.97
2025-10-30,Alpha Inc,ACC003,AU04,GBP,PA005,SA003,11697.84,5295.0
2025-03-02,Alpha Inc,ACC001,AU01,EUR,PA005,SA003,11560.68,5292.08
2025-08-22,Alpha Inc,ACC003,AU02,EUR,PA004,SA001,13567.93,11227.56
2025-09-10,Alpha Inc,ACC005,AU02,EUR,PA004,SA001,13750.53,11447.88
2025-05-05,Epsilon,ACC005,AU04,JPY,PA004,SA003,6754.36,
2025-06-05,Gamma LLC,ACC003,AU04,JPY,PA004,SA005,7511.19,14484.22
2025-12-25,Beta Ltd,ACC002,AU04,GBP,PA002,SA001,12369.42,13940.81
2025-06-15,Beta Ltd,ACC003,AU02,GBP,PA004,SA004,10722.5,14956.79
2025-10-13,Delta Inc,ACC003,AU04,USD,PA002,SA001,5565.63,13056.58
2025-05-01,Beta Ltd,ACC004,AU03,INR,PA003,SA004,7835.86,7290.06
2025-12-10,Epsilon,ACC004,AU04,INR,PA001,SA003,10774.34,14290.64
2025-06-26,Gamma LLC,ACC004,AU02,USD,PA005,SA001,9769.35,12142.63
2025-06-25,Beta Ltd,ACC005,AU02,JPY,PA002,SA005,10453.57,9683.63
2025-09-30,Gamma LLC,ACC002,AU02,INR,PA003,SA002,9147.37,8577.6
2025-06-01,Alpha Inc,ACC004,AU03,GBP,PA002,SA005,14409.76,
2025-07-22,Gamma LLC,ACC004,AU01,GBP,PA001,SA005,11515.67,13425.58
,Epsilon,ACC002,AU04,USD,PA005,SA001,12700.99,11817.29
2025-12-13,Gamma LLC,ACC002,AU05,EUR,PA004,SA005,12412.54,13715.8
2025-05-27,Alpha Inc,ACC004,AU05,INR,PA005,SA002,14730.22,8825.57
2025-02-07,Gamma LLC,ACC002,AU05,GBP,PA002,SA001,7413.5,5456.43
2025-06-27,Gamma LLC,ACC003,AU04,INR,PA005,SA003,11507.56,11874.06
2025-06-22,Beta Ltd,ACC002,AU03,GBP,PA003,SA002,11533.98,11494.92
2025-04-01,Epsilon,ACC004,AU05,JPY,PA005,SA004,5987.71,7915.69
2025-04-04,Alpha Inc,ACC002,AU03,JPY,PA001,SA003,6730.79,8199.44
,Alpha Inc,ACC005,AU03,USD,PA001,SA001,8896.05,12174.67
2025-09-01,Epsilon,ACC003,AU02,,PA001,SA004,14371.92,10789.49
2025-11-15,Gamma LLC,ACC001,AU04,INR,PA002,SA005,10305.82,10295.84
2025-02-16,Delta Inc,ACC004,AU02,EUR,PA002,SA004,12657.8,6540.11
2025-08-13,Gamma LLC,ACC005,AU04,INR,PA004,SA002,13588.67,10981.01
2025-03-01,Epsilon,ACC005,AU01,JPY,PA001,SA003,12382.99,8963.64
2025-01-21,Alpha Inc,ACC002,AU05,USD,PA003,SA004,5682.16,9645.52
2025-03-24,Gamma LLC,ACC005,AU03,GBP,PA001,SA005,14147.26,7662.81
2025-10-14,Alpha Inc,ACC001,AU01,USD,PA002,SA003,13350.65,12387.6
,Delta Inc,ACC001,AU03,JPY,PA001,SA002,6900.36,11758.71
2025-10-18,Beta Ltd,ACC005,AU04,EUR,PA004,SA001,5336.54,
2025-12-30,Beta Ltd,ACC001,AU04,JPY,PA003,SA003,14255.26,
,Epsilon,ACC005,AU02,USD,PA005,SA005,11760.53,6383.16
2025-06-11,Delta Inc,ACC002,AU01,USD,PA004,SA001,7905.27,7744.61
,Epsilon,ACC004,AU03,GBP,PA005,SA005,13210.49,14413.46
,Epsilon,ACC002,AU04,INR,PA002,SA004,14950.27,5246.69
2025-01-13,Delta Inc,ACC005,AU01,JPY,PA005,SA002,11755.69,13812.57
2025-10-26,Epsilon,ACC004,AU01,JPY,PA005,SA002,12682.7,12153.69
2025-03-07,Beta Ltd,ACC004,AU01,EUR,PA001,SA003,7808.89,9313.29
2025-05-21,Beta Ltd,ACC004,AU02,JPY,PA004,SA005,9622.96,5804.83
2025-04-23,Epsilon,ACC004,AU03,JPY,PA005,SA002,9461.84,6022.9
2025-11-06,Alpha Inc,ACC005,AU04,EUR,PA004,SA002,5492.82,12164.02
2025-01-11,Epsilon,ACC001,AU03,USD,PA002,SA002,6776.19,6188.24
2025-10-08,Delta Inc,ACC005,AU03,EUR,PA004,SA002,11825.59,10715.87
2025-01-29,Beta Ltd,ACC005,AU02,INR,PA001,SA001,13815.23,12443.22
2025-04-08,Alpha Inc,ACC005,AU05,INR,PA002,SA001,11138.69,8593.44
2025-02-07,Alpha Inc,ACC005,AU01,USD,PA005,SA005,5016.1,9046.23
2025-04-04,Delta Inc,ACC002,AU03,USD,PA001,SA005,13331.02,14952.28
2025-03-30,Beta Ltd,ACC004,AU03,USD,PA002,SA003,12362.93,5737.11
2025-07-28,Gamma LLC,ACC003,AU04,,PA004,SA005,12170.97,11431.2
2025-08-08,Epsilon,ACC001,AU01,,PA004,SA003,9639.04,13988.77
2025-04-22,Beta Ltd,ACC001,AU04,INR,PA002,SA003,10555.03,5156.42
2025-04-18,Alpha Inc,ACC003,AU01,EUR,PA003,SA002,6579.07,9617.05
2025-06-06,Gamma LLC,ACC001,AU03,EUR,PA002,SA005,9599.87,6215.56
2025-12-04,Gamma LLC,ACC003,AU03,INR,PA002,SA005,9757.27,
2025-03-23,Alpha Inc,ACC003,AU02,JPY,PA001,SA004,9487.29,5811.28
2025-06-13,Beta Ltd,ACC003,AU02,,PA004,SA005,7452.69,10005.15
2025-03-13,Alpha Inc,ACC002,AU03,USD,PA002,SA001,9320.09,5438.06
2025-12-14,Epsilon,ACC005,AU05,EUR,PA004,SA004,12562.12,14874.88
2025-03-14,Epsilon,ACC003,AU01,USD,PA003,SA005,5461.69,14618.04
2025-06-22,Gamma LLC,ACC002,AU01,USD,PA001,SA002,8363.92,9188.04
2025-11-22,Gamma LLC,ACC004,AU03,,PA005,SA003,10249.4,9394.11
2025-04-20,Gamma LLC,ACC001,AU05,EUR,PA005,SA004,13515.7,5585.85
2025-10-21,Alpha Inc,ACC002,AU02,EUR,PA004,SA004,10949.79,7493.36
2025-03-26,Gamma LLC,ACC005,AU01,USD,PA002,SA004,12371.73,5307.2
2025-05-28,Beta Ltd,ACC004,AU01,USD,PA005,SA004,6037.82,5440.09
,Gamma LLC,ACC003,AU03,GBP,PA001,SA001,9474.52,
2025-04-09,Epsilon,ACC005,AU02,GBP,PA004,SA001,13312.56,
2025-04-03,Alpha Inc,ACC003,AU01,JPY,PA004,SA004,8443.34,
2025-03-26,Beta Ltd,ACC005,AU01,EUR,PA003,SA004,12741.95,10986.79
2025-12-20,Beta Ltd,ACC001,AU01,EUR,PA001,SA002,13095.51,8147.37
2025-02-01,Alpha Inc,ACC001,AU05,USD,PA005,SA005,8383.49,13161.75
2025-07-05,Gamma LLC,ACC002,AU05,GBP,PA004,SA005,13534.48,13541.02
2025-12-27,Alpha Inc,ACC004,AU02,GBP,PA002,SA005,9736.73,14741.89
2025-11-02,Gamma LLC,ACC001,AU03,USD,PA004,SA004,12971.61,
2025-11-12,Delta Inc,ACC003,AU02,INR,PA002,SA004,7306.72,9322.1
2025-09-19,Alpha Inc,ACC003,AU01,JPY,PA001,SA004,9496.92,
2025-07-21,Gamma LLC,ACC002,AU03,USD,PA002,SA005,6901.26,5411.85
2025-03-28,Alpha Inc,ACC003,AU01,JPY,PA002,SA004,7461.12,7363.82
,Delta Inc,ACC001,AU01,GBP,PA003,SA001,11522.91,8446.92
2025-09-10,Delta Inc,ACC002,AU05,USD,PA003,SA002,6353.64,
,Alpha Inc,ACC003,AU05,,PA002,SA004,12524.77,9511.95
2025-02-13,Alpha Inc,ACC004,AU02,JPY,PA001,SA004,9313.77,11520.39
2025-01-08,Delta Inc,ACC001,AU03,GBP,PA005,SA002,10837.14,5390.16
2025-03-04,Beta Ltd,ACC004,AU01,GBP,PA001,SA003,5561.96,5764.56
2025-03-27,Epsilon,ACC004,AU01,JPY,PA004,SA003,9743.49,7871.04
2025-04-09,Gamma LLC,ACC001,AU02,USD,PA001,SA002,7750.56,6166.78
2025-03-19,Alpha Inc,ACC001,AU02,USD,PA002,SA001,5155.0,8170.47
,Alpha Inc,ACC001,AU04,GBP,PA002,SA003,13403.38,
2025-01-11,Alpha Inc,ACC004,AU02,GBP,PA004,SA003,11478.24,6869.4
2025-11-26,Alpha Inc,ACC001,AU04,EUR,PA005,SA002,10703.89,
2025-11-29,Alpha Inc,ACC005,AU02,,PA005,SA003,9686.76,6077.17
2025-10-28,Delta Inc,ACC001,AU02,GBP,PA001,SA004,13031.86,11719.56
2025-11-17,Beta Ltd,ACC001,AU01,INR,PA003,SA001,9521.38,11843.88
2025-02-12,Gamma LLC,ACC003,AU02,USD,PA005,SA001,13924.16,8385.8
2025-06-10,Beta Ltd,ACC004,AU04,USD,PA002,SA002,10869.75,7551.85
2025-02-07,Alpha Inc,ACC002,AU01,GBP,PA005,SA005,6283.25,7639.43
2025-08-15,Alpha Inc,ACC003,AU04,EUR,PA005,SA001,14894.98,6157.39
2025-09-12,Gamma LLC,ACC005,AU04,GBP,PA001,SA003,7663.59,12017.02
2025-11-17,Epsilon,ACC004,AU01,JPY,PA001,SA002,10274.66,7603.29
2025-11-24,Delta Inc,ACC003,AU01,JPY,PA001,SA005,10870.75,5631.82
2025-06-03,Delta Inc,ACC001,AU05,GBP,PA002,SA005,11860.51,8727.28
,Gamma LLC,ACC005,AU03,GBP,PA004,SA005,6217.69,7999.61
2025-11-02,Delta Inc,ACC001,AU02,EUR,PA005,SA005,7996.49,5630.88
2025-10-31,Gamma LLC,ACC002,AU05,INR,PA002,SA005,8053.89,12239.94
,Epsilon,ACC003,AU04,JPY,PA002,SA002,14222.42,6271.07
2025-03-16,Beta Ltd,ACC003,AU01,GBP,PA003,SA005,11934.74,13912.11
2025-01-28,Beta Ltd,ACC005,AU01,USD,PA001,SA001,12893.53,6946.79
2025-03-03,Epsilon,ACC004,AU02,USD,PA005,SA002,7989.39,11841.92
,Beta Ltd,ACC002,AU05,USD,PA003,SA005,11450.59,
,Delta Inc,ACC001,AU02,USD,PA001,SA003,12911.94,5523.86
2025-10-22,Epsilon,ACC004,AU02,GBP,PA005,SA001,12177.97,12340.54
2025-09-15,Gamma LLC,ACC005,AU02,USD,PA002,SA001,6024.99,7511.81
2025-08-17,Gamma LLC,ACC001,AU01,EUR,PA004,SA001,11195.89,5886.7
,Beta Ltd,ACC002,AU01,JPY,PA001,SA005,12292.42,7003.9
2025-02-22,Alpha Inc,ACC002,AU01,EUR,PA005,SA003,11299.37,14454.01
2025-09-28,Delta Inc,ACC005,AU01,USD,PA001,SA003,10791.79,7859.84
2025-07-28,Alpha Inc,ACC001,AU05,JPY,PA005,SA002,13880.88,5907.49
2025-06-04,Epsilon,ACC005,AU05,INR,PA002,SA004,5411.87,14276.6
2025-01-12,Beta Ltd,ACC003,AU04,USD,PA005,SA001,5330.57,9830.02
2025-10-22,Epsilon,ACC003,AU05,USD,PA003,SA002,8692.71,8071.1
2025-02-06,Beta Ltd,ACC001,AU01,JPY,PA002,SA001,8919.99,
2025-06-04,Delta Inc,ACC001,AU05,JPY,PA003,SA003,12255.44,9488.91
2025-09-24,Beta Ltd,ACC003,AU03,EUR,PA003,SA002,13061.08,
2025-01-01,Gamma LLC,ACC002,AU05,EUR,PA002,SA002,11393.7,10545.08
2025-12-25,Delta Inc,ACC005,AU03,EUR,PA002,SA002,6515.35,
2025-05-24,Delta Inc,ACC002,AU01,USD,PA005,SA005,6006.78,6678.15
2025-06-02,Gamma LLC,ACC003,AU04,INR,PA002,SA005,5686.44,8371.5
2025-04-04,Alpha Inc,ACC004,AU02,USD,PA002,SA005,10596.04,8766.8
2025-06-23,Beta Ltd,ACC003,AU04,GBP,PA003,SA003,11123.31,14186.72
2025-02-01,Gamma LLC,ACC001,AU02,INR,PA004,SA003,9826.91,11533.15
2025-04-20,Gamma LLC,ACC003,AU02,INR,PA003,SA001,7544.55,11220.08
